method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
subsample,2,8,False,weight,346,ID3,0.4,3,0.2630057803468208
subsample,2,8,False,weight,346,ID3,0.4,4,0.26878612716763006
subsample,2,8,False,weight,346,ID3,0.6,0,0.28034682080924855
subsample,2,8,False,weight,346,ID3,0.6,1,0.27167630057803466
subsample,2,8,False,weight,346,ID3,0.6,2,0.3063583815028902
subsample,2,8,False,weight,346,ID3,0.6,3,0.24566473988439305
subsample,2,8,False,weight,346,ID3,0.6,4,0.28034682080924855
subsample,2,8,False,weight,346,ID3,0.8,0,0.26878612716763006
subsample,2,8,False,weight,346,ID3,0.8,1,0.2543352601156069
subsample,2,8,False,weight,346,ID3,0.8,2,0.2254335260115607
subsample,2,8,False,weight,346,ID3,0.8,3,0.30057803468208094
subsample,2,8,False,weight,346,ID3,0.8,4,0.28901734104046245
subsample,2,8,False,weight,346,ID3,1.0,0,0.315028901734104
subsample,2,8,False,weight,346,ID3,1.0,1,0.2947976878612717
subsample,2,8,False,weight,346,ID3,1.0,2,0.3236994219653179
subsample,2,8,False,weight,346,ID3,1.0,3,0.25722543352601157
subsample,2,8,False,weight,346,ID3,1.0,4,0.25722543352601157
subsample,2,8,False,weight,346,ID3,2.0,0,0.38439306358381503
subsample,2,8,False,weight,346,ID3,2.0,1,0.30346820809248554
subsample,2,8,False,weight,346,ID3,2.0,2,0.34104046242774566
subsample,2,8,False,weight,346,ID3,2.0,3,0.33236994219653176
subsample,2,8,False,weight,346,ID3,2.0,4,0.3786127167630058
subsample,2,16,True,hard,346,ID3,0.4,0,0.3699421965317919
subsample,2,16,True,hard,346,ID3,0.4,1,0.2543352601156069
subsample,2,16,True,hard,346,ID3,0.4,2,0.3988439306358382
subsample,2,16,True,hard,346,ID3,0.4,3,0.24277456647398843
subsample,2,16,True,hard,346,ID3,0.4,4,0.18786127167630057
subsample,2,16,True,hard,346,ID3,0.6,0,0.2861271676300578
subsample,2,16,True,hard,346,ID3,0.6,1,0.4479768786127168
subsample,2,16,True,hard,346,ID3,0.6,2,0.37572254335260113
subsample,2,16,True,hard,346,ID3,0.6,3,0.3554913294797688
subsample,2,16,True,hard,346,ID3,0.6,4,0.3901734104046243
subsample,2,16,True,hard,346,ID3,0.8,0,0.4161849710982659
subsample,2,16,True,hard,346,ID3,0.8,1,0.5289017341040463
subsample,2,16,True,hard,346,ID3,0.8,2,0.546242774566474
subsample,2,16,True,hard,346,ID3,0.8,3,0.4913294797687861
subsample,2,16,True,hard,346,ID3,0.8,4,0.4421965317919075
subsample,2,16,True,hard,346,ID3,1.0,0,0.315028901734104
subsample,2,16,True,hard,346,ID3,1.0,1,0.5549132947976878
subsample,2,16,True,hard,346,ID3,1.0,2,0.45375722543352603
subsample,2,16,True,hard,346,ID3,1.0,3,0.5375722543352601
subsample,2,16,True,hard,346,ID3,1.0,4,0.5664739884393064
subsample,2,16,True,hard,346,ID3,2.0,0,0.5664739884393064
subsample,2,16,True,hard,346,ID3,2.0,1,0.6329479768786127
subsample,2,16,True,hard,346,ID3,2.0,2,0.7052023121387283
subsample,2,16,True,hard,346,ID3,2.0,3,0.6791907514450867
subsample,2,16,True,hard,346,ID3,2.0,4,0.6213872832369942
subsample,2,16,False,hard,346,ID3,0.4,0,0.2254335260115607
subsample,2,16,False,hard,346,ID3,0.4,1,0.24855491329479767
subsample,2,16,False,hard,346,ID3,0.4,2,0.24277456647398843
subsample,2,16,False,hard,346,ID3,0.4,3,0.22832369942196531
subsample,2,16,False,hard,346,ID3,0.4,4,0.2630057803468208
subsample,2,16,False,hard,346,ID3,0.6,0,0.24855491329479767
subsample,2,16,False,hard,346,ID3,0.6,1,0.23410404624277456
subsample,2,16,False,hard,346,ID3,0.6,2,0.23121387283236994
subsample,2,16,False,hard,346,ID3,0.6,3,0.23410404624277456
subsample,2,16,False,hard,346,ID3,0.6,4,0.29190751445086704
subsample,2,16,False,hard,346,ID3,0.8,0,0.26011560693641617
subsample,2,16,False,hard,346,ID3,0.8,1,0.26011560693641617
subsample,2,16,False,hard,346,ID3,0.8,2,0.24855491329479767
subsample,2,16,False,hard,346,ID3,0.8,3,0.27167630057803466
subsample,2,16,False,hard,346,ID3,0.8,4,0.20520231213872833
subsample,2,16,False,hard,346,ID3,1.0,0,0.2254335260115607
subsample,2,16,False,hard,346,ID3,1.0,1,0.22832369942196531
subsample,2,16,False,hard,346,ID3,1.0,2,0.2398843930635838
subsample,2,16,False,hard,346,ID3,1.0,3,0.2774566473988439
subsample,2,16,False,hard,346,ID3,1.0,4,0.2514450867052023
subsample,2,16,False,hard,346,ID3,2.0,0,0.2947976878612717
subsample,2,16,False,hard,346,ID3,2.0,1,0.21098265895953758
subsample,2,16,False,hard,346,ID3,2.0,2,0.2658959537572254
subsample,2,16,False,hard,346,ID3,2.0,3,0.2774566473988439
subsample,2,16,False,hard,346,ID3,2.0,4,0.25722543352601157
subsample,2,16,True,weight,346,ID3,0.4,0,0.7225433526011561
subsample,2,16,True,weight,346,ID3,0.4,1,0.7254335260115607
subsample,2,16,True,weight,346,ID3,0.4,2,0.7687861271676301
subsample,2,16,True,weight,346,ID3,0.4,3,0.7225433526011561
subsample,2,16,True,weight,346,ID3,0.4,4,0.7283236994219653
subsample,2,16,True,weight,346,ID3,0.6,0,0.7369942196531792
subsample,2,16,True,weight,346,ID3,0.6,1,0.7225433526011561
subsample,2,16,True,weight,346,ID3,0.6,2,0.7427745664739884
subsample,2,16,True,weight,346,ID3,0.6,3,0.7283236994219653
subsample,2,16,True,weight,346,ID3,0.6,4,0.7225433526011561
subsample,2,16,True,weight,346,ID3,0.8,0,0.7196531791907514
subsample,2,16,True,weight,346,ID3,0.8,1,0.7167630057803468
subsample,2,16,True,weight,346,ID3,0.8,2,0.7196531791907514
subsample,2,16,True,weight,346,ID3,0.8,3,0.7341040462427746
subsample,2,16,True,weight,346,ID3,0.8,4,0.7225433526011561
subsample,2,16,True,weight,346,ID3,1.0,0,0.7167630057803468
subsample,2,16,True,weight,346,ID3,1.0,1,0.7167630057803468
subsample,2,16,True,weight,346,ID3,1.0,2,0.7196531791907514
subsample,2,16,True,weight,346,ID3,1.0,3,0.7196531791907514
subsample,2,16,True,weight,346,ID3,1.0,4,0.7283236994219653
subsample,2,16,True,weight,346,ID3,2.0,0,0.7196531791907514
subsample,2,16,True,weight,346,ID3,2.0,1,0.7167630057803468
subsample,2,16,True,weight,346,ID3,2.0,2,0.7167630057803468
subsample,2,16,True,weight,346,ID3,2.0,3,0.7167630057803468
subsample,2,16,True,weight,346,ID3,2.0,4,0.7196531791907514
subsample,2,16,False,weight,346,ID3,0.4,0,0.24277456647398843
subsample,2,16,False,weight,346,ID3,0.4,1,0.23699421965317918
subsample,2,16,False,weight,346,ID3,0.4,2,0.23699421965317918
subsample,2,16,False,weight,346,ID3,0.4,3,0.2543352601156069
subsample,2,16,False,weight,346,ID3,0.4,4,0.23699421965317918
subsample,2,16,False,weight,346,ID3,0.6,0,0.2832369942196532
subsample,2,16,False,weight,346,ID3,0.6,1,0.25722543352601157
subsample,2,16,False,weight,346,ID3,0.6,2,0.26878612716763006
subsample,2,16,False,weight,346,ID3,0.6,3,0.2861271676300578
subsample,2,16,False,weight,346,ID3,0.6,4,0.28901734104046245
subsample,2,16,False,weight,346,ID3,0.8,0,0.2832369942196532
subsample,2,16,False,weight,346,ID3,0.8,1,0.24855491329479767
subsample,2,16,False,weight,346,ID3,0.8,2,0.30057803468208094
subsample,2,16,False,weight,346,ID3,0.8,3,0.2976878612716763
subsample,2,16,False,weight,346,ID3,0.8,4,0.23121387283236994
subsample,2,16,False,weight,346,ID3,1.0,0,0.31213872832369943
subsample,2,16,False,weight,346,ID3,1.0,1,0.2745664739884393
subsample,2,16,False,weight,346,ID3,1.0,2,0.26878612716763006
subsample,2,16,False,weight,346,ID3,1.0,3,0.3179190751445087
subsample,2,16,False,weight,346,ID3,1.0,4,0.27167630057803466
subsample,2,16,False,weight,346,ID3,2.0,0,0.34971098265895956
subsample,2,16,False,weight,346,ID3,2.0,1,0.315028901734104
subsample,2,16,False,weight,346,ID3,2.0,2,0.30346820809248554
subsample,2,16,False,weight,346,ID3,2.0,3,0.36416184971098264
subsample,2,16,False,weight,346,ID3,2.0,4,0.36416184971098264
subsample,2,32,True,hard,346,ID3,0.4,0,0.32947976878612717
subsample,2,32,True,hard,346,ID3,0.4,1,0.3265895953757225
subsample,2,32,True,hard,346,ID3,0.4,2,0.3063583815028902
subsample,2,32,True,hard,346,ID3,0.4,3,0.4884393063583815
subsample,2,32,True,hard,346,ID3,0.4,4,0.3930635838150289
subsample,2,32,True,hard,346,ID3,0.6,0,0.3959537572254335
